Period,Time [s],Home_11_x,Home_11_y,Home_1_x,Home_1_y,Home_2_x,Home_2_y,Home_3_x,Home_3_y,Home_4_x,Home_4_y,Home_5_x,Home_5_y,Home_6_x,Home_6_y,Home_7_x,Home_7_y,Home_8_x,Home_8_y,Home_9_x,Home_9_y,Home_10_x,Home_10_y,Home_12_x,Home_12_y,Home_13_x,Home_13_y,Home_14_x,Home_14_y,ball_x,ball_y,Home_1_vx,Home_1_vy,Home_1_speed,Home_10_vx,Home_10_vy,Home_10_speed,Home_11_vx,Home_11_vy,Home_11_speed,Home_12_vx,Home_12_vy,Home_12_speed,Home_13_vx,Home_13_vy,Home_13_speed,Home_14_vx,Home_14_vy,Home_14_speed,Home_2_vx,Home_2_vy,Home_2_speed,Home_3_vx,Home_3_vy,Home_3_speed,Home_4_vx,Home_4_vy,Home_4_speed,Home_5_vx,Home_5_vy,Home_5_speed,Home_6_vx,Home_6_vy,Home_6_speed,Home_7_vx,Home_7_vy,Home_7_speed,Home_8_vx,Home_8_vy,Home_8_speed,Home_9_vx,Home_9_vy,Home_9_speed
1,2121.08,50.519600000000004,-1.7156399999999983,38.58718,5.369959999999999,43.00314,-6.855079999999997,43.92216,-10.682119999999998,40.27258,-18.36204,31.757599999999996,-9.308519999999998,29.976800000000004,1.6286000000000018,33.60941999999999,-16.665439999999997,23.783219999999996,16.16224,8.802240000000001,-8.651639999999997,7.258879999999999,1.095480000000001,,,,,,,41.60606,-9.44384,5.9776428571483,-4.048428571432244,7.219555943796337,0.9085714285722402,-0.5221428571433283,1.0479194645026875,-0.19685714285732997,0.8670000000008061,0.8890679021848382,,,,,,,,,,1.4310000000013057,-1.6927142857158342,2.2165384393396392,1.3666428571441045,2.5014285714308717,2.850413583491647,0.9805000000008979,3.358714285717335,3.498905815120417,4.209714285718121,1.2288571428582726,4.385405824428684,3.9182142857178395,-0.6411428571434477,3.9703233309227377,1.5635000000014345,1.5445714285728394,2.197779139942871,2.006428571430389,-0.47114285714328885,2.0610024755175167,0.8593571428579236,-0.8014285714292912,1.1750669998277241
1,2121.12,50.518539999999994,-1.6707599999999987,38.82674,5.208119999999999,43.061440000000005,-6.915600000000001,43.97622,-10.582159999999998,40.31074,-18.22944,31.926139999999997,-9.256160000000001,30.13368,1.601400000000001,33.670899999999996,-16.60016,23.86272,16.14796,8.835100000000004,-8.687679999999999,7.295979999999995,1.0777999999999983,,,,,,,41.73538,-9.037879999999998,5.973857142862575,-4.055714285717983,7.220511583725016,0.904785714286539,-0.5342857142862086,1.0507608734946914,-0.15900000000013942,0.9398571428580071,0.9532116496252344,,,,,,,,,,1.4082857142870218,-1.585857142858595,2.1208987553913397,1.3590714285726513,2.545142857145179,2.8852776835583143,0.9653571428580165,3.312571428574432,3.450368658951482,4.187000000003799,1.2458571428582725,4.3684240888955355,3.9182142857178395,-0.6338571428577195,3.9691533185750223,1.5142857142870894,1.5542857142871087,2.1699920060062317,1.9988571428589483,-0.4662857142861351,2.0525233847402493,0.8631428571436186,-0.7965714285721438,1.174538902146504
1,2121.16,50.514300000000006,-1.6299600000000032,39.066300000000005,5.046279999999999,43.117619999999995,-6.975440000000001,44.03028,-10.47744,40.34784,-18.10024,32.091499999999996,-9.212640000000004,30.288439999999998,1.574880000000001,33.729200000000006,-16.537599999999998,23.9454,16.13164,8.867959999999995,-8.719639999999997,7.332019999999995,1.0601199999999995,,,,,,,41.8912,-8.331359999999997,5.95492857142448,-4.082428571425462,7.219930562793421,0.8934285714280166,-0.5561428571422484,1.0523827677201152,-0.1173571428571615,1.0029999999991093,1.009842412942638,,,,,,,,,,1.4196428571417155,-1.4352857142855207,2.018769655871018,1.3666428571417804,2.6082857142834928,2.9446336047651154,0.9577857142850392,3.263999999997891,3.401624534612063,4.168071428568502,1.2604285714274295,4.354480407272453,3.903071428568619,-0.641142857142509,3.9553799741331477,1.4764285714277723,1.5761428571417264,2.1596452562046244,1.9912857142843228,-0.4565714285711628,2.0429577247951896,0.8631428571422428,-0.7892857142852111,1.1696099908133437
1,2121.2,50.509,-1.589839999999997,39.30268,4.878320000000002,43.172740000000005,-7.030519999999999,44.08540000000001,-10.368639999999996,40.386,-17.97104,32.2558,-9.164359999999997,30.4432,1.5469999999999995,33.78644,-16.47572,24.025959999999998,16.115319999999997,8.903999999999996,-8.74888,7.368059999999996,1.0376799999999997,,,,,,,42.047019999999996,-7.625520000000002,5.920857142852991,-4.101857142854055,7.202900896614926,0.8896428571423153,-0.5658571428565526,1.0543522748048315,-0.09085714285715096,1.0539999999991663,1.0579087958829,,,,,,,,,,1.4196428571417155,-1.2992857142853689,1.9244555617575414,1.3893571428560643,2.6811428571407223,3.01974175895918,0.9502142857136113,3.2251428571406993,3.3622096361975857,4.152928571425608,1.3065714285703325,4.353612823543163,3.8879285714257756,-0.6338571428567673,3.93925925194819,1.4234285714277004,1.585857142856021,2.1309837576819226,1.9988571428557633,-0.40557142857110584,2.039587718441821,0.8631428571422047,-0.8111428571423838,1.1844696393444274
1,2121.24,50.50476,-1.5463199999999988,39.54118,4.716479999999999,43.226800000000004,-7.080159999999999,44.14052,-10.260519999999998,40.4231,-17.845240000000004,32.4201,-9.111320000000003,30.59902,1.5245599999999997,33.842620000000004,-16.409080000000003,24.10546,16.09832,8.940039999999996,-8.7788,7.403040000000002,1.0097999999999983,,,,,,,42.20284,-6.9190000000000005,5.871642857138696,-4.140714285711233,7.184824607301207,0.8820714285708715,-0.5731428571422809,1.051923352623315,-0.0984285714286043,1.0709999999991853,1.0755134511812163,,,,,,,,,,1.4234285714274422,-1.1657142857138318,1.8398474648386691,1.4158571428561255,2.7709999999979202,3.1117667729065404,0.9615714285707406,3.2129999999978343,3.3538021128608135,4.12642857142561,1.3235714285703326,4.33350367273472,3.8765714285685955,-0.62414285714249,3.9264946640631453,1.3704285714277047,1.6004285714274569,2.1069993074575772,1.9950714285700497,-0.37157142857106795,2.0293780652275917,0.8707142857136453,-0.7892857142852365,1.1752086223818219
1,2121.28,50.50264,-1.5021200000000037,39.77544,4.54852,43.286159999999995,-7.117560000000003,44.19776,-10.147639999999999,40.461259999999996,-17.720119999999998,32.58546,-9.054879999999997,30.754839999999994,1.5014399999999992,33.89562,-16.345840000000003,24.183899999999998,16.081319999999998,8.975020000000002,-8.80872,7.43696,0.9826000000000013,,,,,,,42.35866,-6.213159999999997,5.814857142852923,-4.174714285711255,7.158268153618534,0.8707142857137296,-0.5974285714280011,1.0559660341623078,-0.12871428571431615,1.0515714285705768,1.059419575396316,,,,,,,,,,1.4044999999988594,-1.058857142856593,1.7589197534211798,1.4385714285704094,2.8632857142837267,3.204355291898884,0.9842857142850244,3.2081428571406803,3.3557411937109136,4.096142857139873,1.3429999999989413,4.310688495599648,3.868999999997193,-0.6144285714281992,3.9174843291793238,1.321214285713334,1.597999999998886,2.0734539273322268,1.9950714285700495,-0.3667142857139269,2.0284943609591854,0.8820714285707874,-0.7577142857137626,1.1628331539286396
1,2121.32,50.49946,-1.4572399999999965,40.00546,4.38192,43.34551999999999,-7.149520000000001,44.25712,-10.03136,40.501540000000006,-17.591600000000003,32.75082,-8.99436,30.908540000000002,1.4776400000000018,33.94544,-16.28192,24.2634,16.06976,9.009999999999996,-8.842720000000003,7.471940000000005,0.9588000000000001,,,,,,,42.510239999999996,-5.524319999999999,5.761857142852826,-4.189285714282699,7.123841135969922,0.863142857142289,-0.6192857142851722,1.0623231089237632,-0.14007142857147076,1.0637142857134705,1.0728970531849602,,,,,,,,,,1.3969285714274569,-0.9398571428564886,1.6836688755954115,1.4688571428561468,2.950714285712386,3.296097101425666,1.0145714285708123,3.217857142854988,3.3740124148400943,4.069642857139863,1.376999999998979,4.296291654981852,3.872785714282894,-0.590142857142452,3.917491261073842,1.2719999999989635,1.5931428571417454,2.0386486120121647,1.9837142857129078,-0.3545714285710743,2.015153409867448,0.8896428571422786,-0.7407142857137438,1.1576364137002164
1,2121.36,50.492039999999996,-1.4157599999999966,40.23124,4.210559999999998,43.4017,-7.181479999999999,44.3186,-9.906240000000002,40.541819999999994,-17.462400000000002,32.913,-8.93792,31.062239999999996,1.4538400000000007,33.993140000000004,-16.217319999999997,24.341839999999994,16.058200000000003,9.046039999999998,-8.872640000000002,7.505860000000004,0.9349999999999989,,,,,,,42.66606,-4.817799999999998,5.716428571424258,-4.179571428568412,7.081410377792053,0.8517857142851438,-0.628999999999463,1.0588578294840045,-0.14385714285719742,1.0807142857134626,1.0902468733714377,,,,,,,,,,1.3779999999988237,-0.8354285714278107,1.6114666915436604,1.5067142857133118,3.038142857141013,3.3912387057194207,1.041071428570823,3.2251428571406997,3.3890081393163056,4.0469285714255285,1.408571428570402,4.285055930977463,3.8765714285686332,-0.5634285714281422,3.917302362072171,1.222785714284669,1.6052857142845978,2.017956175823667,1.9685714285700264,-0.34485714285675423,1.9985494535691526,0.8858571428565329,-0.7479999999994553,1.1594166108647594
1,2121.4,50.482499999999995,-1.3763200000000024,40.4549,4.039200000000001,43.4547,-7.212080000000003,44.37902,-9.78044,40.58633999999999,-17.331160000000004,33.07306,-8.880119999999998,31.217,1.4293599999999989,34.040839999999996,-16.15272,24.421339999999997,16.04528,9.082079999999998,-8.89984,7.539780000000003,0.9105200000000009,,,,,,,42.82506,-4.0942799999999995,5.640714285709901,-4.186857142854127,7.024772621777902,0.8404285714279576,-0.6168571428565961,1.0425127905045772,-0.15900000000005335,1.0855714285706146,1.0971537387845252,,,,,,,,,,1.3552857142845143,-0.7479999999991546,1.5479997956532232,1.5521428571419302,3.1449999999982805,3.5071601687071405,1.0713571428565603,3.2469999999978976,3.4191834006873805,4.024214285711244,1.440142857141895,4.274144600536963,3.8879285714257756,-0.5415714285709846,3.925466620511922,1.1773571428560505,1.6004285714274569,1.9868420808095175,1.9609999999985854,-0.33271428571390166,1.9890248354187445,0.8782857142850924,-0.7504285714280448,1.1552180905494907
1,2121.44,50.475080000000005,-1.3321199999999997,40.67961999999999,3.8732800000000007,43.50876,-7.2386000000000035,44.441559999999996,-9.65124,40.63192,-17.19924,33.231,-8.827079999999999,31.372819999999994,1.4096400000000018,34.085359999999994,-16.091519999999996,24.50084,16.032359999999997,9.117060000000004,-8.927039999999996,7.573700000000001,0.8867199999999997,,,,,,,42.98087999999999,-3.3877599999999983,5.587714285719367,-4.152857142860919,6.96195183751247,0.8404285714293347,-0.6120000000005619,1.0396461819654992,-0.18550000000017533,1.0904285714295885,1.1060943537465682,,,,,,,,,,1.294714285715501,-0.6994285714292059,1.4715588361215124,1.5900000000014198,3.2324285714314973,3.602317930084904,1.1092142857153,3.281000000002977,3.4634256642310715,3.990142857146469,1.4595714285727508,4.248716132614991,3.8955000000035556,-0.49785714285759464,3.9271849949705744,1.1319285714296095,1.5955714285728964,1.9563002005052368,1.9496428571446158,-0.32300000000029083,1.9762176677722545,0.8745000000007668,-0.7552857142864134,1.1555114712569836
1,2121.48,50.46872,-1.2872400000000002,40.90328,3.7080400000000013,43.55858,-7.264439999999999,44.50728,-9.517960000000002,40.6775,-17.068,33.38894,-8.769960000000001,31.528640000000003,1.3892400000000003,34.12882,-16.02624,24.577159999999996,16.01876,9.152039999999998,-8.958319999999997,7.606560000000005,0.861560000000001,,,,,,,43.136700000000005,-2.681920000000002,5.553642857147903,-4.082428571432281,6.8926897525999635,0.832857142857894,-0.6168571428577005,1.0364187161104244,-0.1968571428573046,1.1001428571438387,1.1176166788387465,,,,,,,,,,1.2303571428582998,-0.6532857142862994,1.393040172957334,1.6354285714300638,3.3222857142887396,3.7029999972477476,1.1357142857153106,3.305285714288721,3.4949621731656753,3.9485000000036026,1.4644285714298981,4.211318474165622,3.910642857146386,-0.4541428571432794,3.93692434405899,1.0827142857152894,1.5785714285728518,1.9141990438819323,1.9307142857160333,-0.3327142857145855,1.9591723887873012,0.8782857142865063,-0.72128571428635,1.1365029157698314
