2.2593509797297424e-13,6.203902968442677e-13,1.6286619274381186e-12,4.366339472733405e-12,1.1678097862817437e-11,3.108151835073296e-11,8.056695642489812e-11,2.034694315481478e-10,4.88035087119432e-10,1.1708076646373422e-09,2.783881096624071e-09,6.262279179704179e-09,1.3887876343266895e-08,2.9076109375649765e-08,5.8425064353049383e-08,1.1871140048217351e-07,2.412328875015292e-07,4.784005142220464e-07,9.112039635395919e-07,1.7324410018502543e-06,3.226893639394058e-06,5.8783598098377255e-06,1.0480564056237842e-05,1.8621028497056863e-05,3.264705562707019e-05,5.518632883999776e-05,8.917562852762655e-05,0.00014008169297849307,0.0002142075164329881,0.0003260796594228292,0.0004862981656083151,0.0007153925821471776,0.0010236056382859548,0.0014348913079975485,0.001961961005018417,0.002671886919086878,0.0035689721063550477,0.004514717567352966,0.005188907669870492,0.005155014996825122,0.0046255907158201295,0.00430081701095735,0.004286823165127853,0.0042534760707876144,0.004036929047507983,0.0035886661394464027,0.003032584352631914,0.0026204361264621488,0.002300153496335448,0.0018985233423259443
2.8071309544213506e-13,7.708040148337241e-13,2.1155099425330015e-12,5.671548165659927e-12,1.548499536132906e-11,4.116418490537627e-11,1.0658841738911901e-10,2.6892825648820706e-10,6.44159836920882e-10,1.5222161672339426e-09,3.6181547493147125e-09,8.25105015311963e-09,1.8320116960363218e-08,3.895989609451073e-08,7.901246328078637e-08,1.5996120122098322e-07,3.217179628639388e-07,6.283079601150817e-07,1.2043975292978486e-06,2.2637809188348694e-06,4.191223458221856e-06,7.677651320343688e-06,1.3623573312402621e-05,2.4116816826375822e-05,4.1909303188590575e-05,7.053424267314671e-05,0.0001155386487299378,0.00018275650317750502,0.00028007915645089686,0.00042599471565879645,0.0006398748814261517,0.0009411507817594707,0.0013386864246569849,0.00188746718759169,0.0026020567586599605,0.003519535748572711,0.004675367710280949,0.0058694146961142364,0.00653185345784072,0.006112509484552165,0.005441280524767309,0.005433782833847332,0.005591455493810044,0.005539075040969472,0.0051863948161789165,0.004511174717256137,0.003707630560863734,0.003121195753140892,0.002678408012163788,0.002190224281903368
3.317814878443982e-13,9.332518916717563e-13,2.6236961040771377e-12,7.350213393961904e-12,2.0843787652932093e-11,5.622927716505917e-11,1.425717941556521e-10,3.528726427470991e-10,8.388564795379666e-10,1.960719910667515e-09,4.6629464713786116e-09,1.0620388929726158e-08,2.3917622466906734e-08,5.101144780482442e-08,1.0654370153518486e-07,2.1596736469026762e-07,4.249385432295852e-07,8.239133665119044e-07,1.5613575858604493e-06,2.9224165982602424e-06,5.516065464264416e-06,1.0023182324298995e-05,1.782695618957185e-05,3.0849601052773066e-05,5.2261444768974275e-05,8.795369053930128e-05,0.00014597178310665426,0.0002343616717404599,0.000360815864150984,0.000550552668771991,0.0008319278200357013,0.0012145534950496692,0.0017263100593802778,0.0024334308619253057,0.0034003370502679185,0.004611842674895048,0.006006213043694929,0.0074175990331477384,0.007888455778359858,0.006869368705265462,0.006388757105368908,0.006859365767564104,0.007213212635637953,0.007105601926540387,0.006530096996119785,0.0054950269085645,0.0043755234462240725,0.003542863425063539,0.002962665946544019,0.002386241631612512
4.109458675830181e-13,1.1559294968151069e-12,3.3235776891357163e-12,9.491407883929066e-12,2.681016726757925e-11,7.213315606244401e-11,1.8572395506826292e-10,4.5163843760815477e-10,1.0560439313545113e-09,2.491100960050153e-09,5.858776907316332e-09,1.3540759356630224e-08,3.0076536547074165e-08,6.592680925916989e-08,1.3798075924028215e-07,2.769167919555126e-07,5.443892214621253e-07,1.0464973257820598e-06,1.974231969993323e-06,3.7377738388385387e-06,7.022439240203303e-06,1.274625204078816e-05,2.2493497663200806e-05,3.860736927966499e-05,6.473560085443615e-05,0.00010712964239746228,0.00017952346107975314,0.00028954593693702123,0.00045230631027636106,0.0006973986729421153,0.0010553503654396933,0.0015502903619171178,0.0021999823298577393,0.0031085127872774285,0.004353776481177285,0.00587264237799978,0.0075868490520601736,0.009146726057232076,0.008849343743309021,0.007292749431103661,0.007513349429764279,0.008620313199603782,0.009267703441895548,0.00899018772010162,0.00795881010250217,0.006431912805800856,0.005011429217160913,0.003954867786210282,0.0031647079022828076,0.0025154898010950294
5.334086755100487e-13,1.497963416350381e-12,4.287865914047852e-12,1.2182727729558113e-11,3.3627952729076635e-11,9.025366128130999e-11,2.2831603596683327e-10,5.638788668931286e-10,1.3390916126849118e-09,3.1542259134945374e-09,7.2918901941385186e-09,1.6594741539503412e-08,3.735798852792346e-08,8.083036429312627e-08,1.6980199723473317e-07,3.473280979529129e-07,6.878750923077835e-07,1.3124381836346139e-06,2.46770007168732e-06,4.658883897114373e-06,8.742277483108702e-06,1.598436117685879e-05,2.7878407882497488e-05,4.755412805358869e-05,7.890022682489401e-05,0.00012889258064937927,0.00021210056247768377,0.0003424914995689274,0.0005457132736673578,0.0008497856243251991,0.001301999026442587,0.0019239842606716753,0.002762440437070422,0.003914798429515044,0.005420716659239686,0.0072818433260489,0.009354353823719871,0.010702545614594185,0.008905033368414328,0.0074850547975718,0.008714687696249824,0.010660702804815217,0.011869055798852274,0.011279011336754838,0.009252036671138159,0.0071628440717479615,0.005526382933472486,0.004276553600008061,0.0032769242240034222,0.00258368342186841
6.443186762866615e-13,1.8478527433774907e-12,5.380850707271705e-12,1.4942241880239302e-11,4.0426678879346523e-11,1.0659716058933987e-10,2.7400979223450803e-10,6.868004764417389e-10,1.6302437495637022e-09,3.836612091932164e-09,8.940922427908338e-09,2.0125692039226965e-08,4.522262228658681e-08,9.797786573788229e-08,2.0610712543339686e-07,4.2426183350430456e-07,8.402569926595766e-07,1.6074012840318385e-06,3.006302286538238e-06,5.672194348458635e-06,1.0735273312605642e-05,1.9399471344799933e-05,3.3791339789419016e-05,5.728481265672185e-05,9.372785867916326e-05,0.0001506868220582057,0.00024266403001922945,0.0003853692882933844,0.000613264752359957,0.0009857552764627432,0.0015520171328596967,0.002321277740226137,0.003345788146647734,0.004715709984377721,0.006522327422510787,0.0087420766647706,0.011138504962894546,0.011555734740524725,0.008209028969484567,0.00790735870294406,0.010117080144077388,0.013247051775820749,0.015626553159867503,0.01414260116955448,0.010359794869799772,0.007372942057779631,0.005645888584507366,0.0044293815825707005,0.003448517853976296,0.0028160686186758503
7.761417443401553e-13,2.221879793133907e-12,6.449285668845238e-12,1.787166469472566e-11,4.6625450702064474e-11,1.2294209650195872e-10,3.2104099007926104e-10,8.041117959721255e-10,1.9082779493233895e-09,4.489022877024054e-09,1.074152817750999e-08,2.4382622336357888e-08,5.285763819027554e-08,1.1436720570892213e-07,2.4393713654566613e-07,5.029747834719737e-07,1.0021201095151488e-06,1.9045279381451993e-06,3.575586061418543e-06,6.799180462618245e-06,1.2826557053631235e-05,2.2956195395247015e-05,3.9885592560049384e-05,6.611315906350805e-05,0.00010581324752731325,0.00016825328834831516,0.00026611947658225076,0.0004132157416273967,0.000643399757748696,0.0010442812450153032,0.0017208383888776219,0.002667421791643379,0.0038439290942704997,0.005424675473906278,0.007582103099874202,0.01018260357541454,0.012524673655704848,0.010973287779859613,0.007442848148935677,0.008398620270474973,0.011330623297362428,0.016357083751172966,0.021262468650710804,0.017834661106391217,0.010592592413402286,0.006901075779001058,0.005371984518929632,0.004499964341787386,0.0038114612026309102,0.0033863328769408174
8.74118256429979e-13,2.553428092087586e-12,7.400458933131949e-12,2.0487123469883102e-11,5.435372932932382e-11,1.4307712418142338e-10,3.785161928374932e-10,9.461692265734092e-10,2.2123809369479643e-09,5.200144640085168e-09,1.2420088266606995e-08,2.8164688003382352e-08,6.097946593268666e-08,1.318856835032396e-07,2.8430582603129706e-07,5.884462538994566e-07,1.1687594423848619e-06,2.207265367494076e-06,4.142523969646999e-06,7.852312838343516e-06,1.466423971089036e-05,2.63570421026989e-05,4.5104911353043826e-05,7.417932968155903e-05,0.00011663693527272138,0.0001789338088513173,0.0002716730171714862,0.0004140903907513575,0.0006281740719151225,0.0009774283348179258,0.001617960585928288,0.0027411723703492886,0.004242955747114327,0.006139554537765345,0.008576868431623818,0.0113592851451101,0.012804994738012372,0.009024412066428908,0.007040856627517401,0.008812003056943228,0.012162560628529532,0.01982904855988738,0.029444962483527657,0.021108298474538868,0.008811765704460774,0.005870732735017784,0.005414517138914811,0.005101208201895814,0.004707443360612649,0.004387931734701712
9.81786122357314e-13,2.8081929895254625e-12,8.289548968995189e-12,2.332176739757987e-11,6.281629883271288e-11,1.6750422551147154e-10,4.411348086594027e-10,1.1000332622469344e-09,2.5721536391724725e-09,6.036703398268416e-09,1.4014072733453775e-08,3.174915191054885e-08,7.02017879657492e-08,1.5009932442697047e-07,3.196750681586937e-07,6.563908507962447e-07,1.3264251570687376e-06,2.501971606108568e-06,4.591713071674954e-06,8.659710465163086e-06,1.6279680565098286e-05,2.916825579583854e-05,4.9655433873557014e-05,8.004273909640058e-05,0.00012165581195522174,0.00018037674456347332,0.0002650987956095013,0.00039875996288827513,0.0006058671257167919,0.0009110680142891169,0.0013053433785305954,0.002130886600514082,0.003974471386737306,0.00645964120029351,0.009272651567882189,0.01197374411093631,0.011715652845154665,0.007383767042600167,0.006999044457438782,0.009175754205918533,0.012419160108309112,0.01990447892437479,0.04148015110244799,0.023909824910702433,0.005921929235709788,0.006040601113026359,0.007042175156804749,0.007363199851858373,0.006640118696253221,0.005904056719614926
1.0983054661611466e-12,3.13644574349956e-12,9.388013264517888e-12,2.6319560111612098e-11,7.072476290054609e-11,1.8806518755007653e-10,4.937671441941232e-10,1.229255929495303e-09,2.874308642328961e-09,6.653625266116743e-09,1.543120297565253e-08,3.492810722350463e-08,7.80529656360151e-08,1.6663714077714226e-07,3.507096658400843e-07,7.198471773609853e-07,1.4638411774719137e-06,2.7804375547861416e-06,5.032537380783214e-06,9.38810442299883e-06,1.7427020750358528e-05,3.101033043718045e-05,5.26989884104026e-05,8.287098678932733e-05,0.00012260090650331577,0.00017730385418901235,0.0002631395870291339,0.0003983942684209113,0.0006102385508744646,0.0009032417612633074,0.0011902013958287308,0.0014128132700896338,0.0026320720636811477,0.005727245688149017,0.00946127191910251,0.012740862370971068,0.012735359714748687,0.008181061770218788,0.006778940264879109,0.008899906955389664,0.013106167442942717,0.022894425766744254,0.03890696265237051,0.030933657163344876,0.015322156291227464,0.012396596886982827,0.012282085517934574,0.011127939390812722,0.009293892140652878,0.0077093461734019635
